País,Enero 1992,Febrero 1992,Marzo 1992,Abril 1992,Mayo 1992,Junio 1992,Julio 1992,Agosto 1992,Septiembre 1992,Octubre 1992,Noviembre 1992,Diciembre 1992,Enero 1993,Febrero 1993,Marzo 1993,Abril 1993,Mayo 1993,Junio 1993,Julio 1993,Agosto 1993,Septiembre 1993,Octubre 1993,Noviembre 1993,Diciembre 1993,Enero 1994,Febrero 1994,Marzo 1994,Abril 1994,Mayo 1994,Junio 1994,Julio 1994,Agosto 1994,Septiembre 1994,Octubre 1994,Noviembre 1994,Diciembre 1994,Enero 1995,Febrero 1995,Marzo 1995,Abril 1995,Mayo 1995,Junio 1995,Julio 1995,Agosto 1995,Septiembre 1995,Octubre 1995,Noviembre 1995,Diciembre 1995,Enero 1996,Febrero 1996,Marzo 1996,Abril 1996,Mayo 1996,Junio 1996,Julio 1996,Agosto 1996,Septiembre 1996,Octubre 1996,Noviembre 1996,Diciembre 1996,Enero 1997,Febrero 1997,Marzo 1997,Abril 1997,Mayo 1997,Junio 1997,Julio 1997,Agosto 1997,Septiembre 1997,Octubre 1997,Noviembre 1997,Diciembre 1997,Enero 1998,Febrero 1998,Marzo 1998,Abril 1998,Mayo 1998,Junio 1998,Julio 1998,Agosto 1998,Septiembre 1998,Octubre 1998,Noviembre 1998,Diciembre 1998,Enero 1999,Febrero 1999,Marzo 1999,Abril 1999,Mayo 1999,Junio 1999,Julio 1999,Agosto 1999,Septiembre 1999,Octubre 1999,Noviembre 1999,Diciembre 1999,Enero 2000,Febrero 2000,Marzo 2000,Abril 2000,Mayo 2000,Junio 2000,Julio 2000,Agosto 2000,Septiembre 2000,Octubre 2000,Noviembre 2000,Diciembre 2000,Enero 2001,Febrero 2001,Marzo 2001,Abril 2001,Mayo 2001,Junio 2001,Julio 2001,Agosto 2001,Septiembre 2001,Octubre 2001,Noviembre 2001,Diciembre 2001,Enero 2002,Febrero 2002,Marzo 2002,Abril 2002,Mayo 2002,Junio 2002,Julio 2002,Agosto 2002,Septiembre 2002,Octubre 2002,Noviembre 2002,Diciembre 2002,Enero 2003,Febrero 2003,Marzo 2003,Abril 2003,Mayo 2003,Junio 2003,Julio 2003,Agosto 2003,Septiembre 2003,Octubre 2003,Noviembre 2003,Diciembre 2003,Enero 2004,Febrero 2004,Marzo 2004,Abril 2004,Mayo 2004,Junio 2004,Julio 2004,Agosto 2004,Septiembre 2004,Octubre 2004,Noviembre 2004,Diciembre 2004,Enero 2005,Febrero 2005,Marzo 2005,Abril 2005,Mayo 2005,Junio 2005,Julio 2005,Agosto 2005,Septiembre 2005,Octubre 2005,Noviembre 2005,Diciembre 2005,Enero 2006,Febrero 2006,Marzo 2006,Abril 2006,Mayo 2006,Junio 2006,Julio 2006,Agosto 2006,Septiembre 2006,Octubre 2006,Noviembre 2006,Diciembre 2006,Enero 2007,Febrero 2007,Marzo 2007,Abril 2007,Mayo 2007,Junio 2007,Julio 2007,Agosto 2007,Septiembre 2007,Octubre 2007,Noviembre 2007,Diciembre 2007,Enero 2008,Febrero 2008,Marzo 2008,Abril 2008,Mayo 2008,Junio 2008,Julio 2008,Agosto 2008,Septiembre 2008,Octubre 2008,Noviembre 2008,Diciembre 2008,Enero 2009,Febrero 2009,Marzo 2009,Abril 2009,Mayo 2009,Junio 2009,Julio 2009,Agosto 2009,Septiembre 2009,Octubre 2009,Noviembre 2009,Diciembre 2009,Enero 2010,Febrero 2010,Marzo 2010,Abril 2010,Mayo 2010,Junio 2010,Julio 2010,Agosto 2010,Septiembre 2010,Octubre 2010,Noviembre 2010,Diciembre 2010,Enero 2011,Febrero 2011,Marzo 2011,Abril 2011,Mayo 2011,Junio 2011,Julio 2011,Agosto 2011,Septiembre 2011,Octubre 2011,Noviembre 2011,Diciembre 2011,Enero 2012,Febrero 2012,Marzo 2012,Abril 2012,Mayo 2012,Junio 2012,Julio 2012,Agosto 2012,Septiembre 2012,Octubre 2012,Noviembre 2012,Diciembre 2012,Enero 2013,Febrero 2013,Marzo 2013,Abril 2013,Mayo 2013,Junio 2013,Julio 2013,Agosto 2013,Septiembre 2013,Octubre 2013,Noviembre 2013,Diciembre 2013,Enero 2014,Febrero 2014,Marzo 2014,Abril 2014,Mayo 2014,Junio 2014,Julio 2014,Agosto 2014,Septiembre 2014,Octubre 2014,Noviembre 2014,Diciembre 2014,Enero 2015,Febrero 2015,Marzo 2015,Abril 2015,Mayo 2015,Junio 2015,Julio 2015,Agosto 2015,Septiembre 2015,Octubre 2015,Noviembre 2015,Diciembre 2015,Enero 2016,Febrero 2016,Marzo 2016,Abril 2016,Mayo 2016,Junio 2016,Julio 2016,Agosto 2016,Septiembre 2016,Octubre 2016,Noviembre 2016,Diciembre 2016,Enero 2017,Febrero 2017,Marzo 2017,Abril 2017,Mayo 2017,Junio 2017,Julio 2017,Agosto 2017,Septiembre 2017,Octubre 2017,Noviembre 2017,Diciembre 2017,Enero 2018,Febrero 2018,Marzo 2018,Abril 2018,Mayo 2018,Junio 2018,Julio 2018,Agosto 2018,Septiembre 2018,Octubre 2018,Noviembre 2018,Diciembre 2018,Enero 2019,Febrero 2019,Marzo 2019,Abril 2019,Mayo 2019,Junio 2019,Julio 2019,Agosto 2019,Septiembre 2019,Octubre 2019,Noviembre 2019,Diciembre 2019,Enero 2020,Febrero 2020,Marzo 2020,Abril 2020,Mayo 2020,Junio 2020,Julio 2020,Agosto 2020,Septiembre 2020,Octubre 2020,Noviembre 2020,Diciembre 2020,Enero 2021,Febrero 2021,Marzo 2021,Abril 2021,Mayo 2021,Junio 2021,Julio 2021,Agosto 2021,Septiembre 2021,Octubre 2021,Noviembre 2021,Diciembre 2021,Enero 2022(p),Febrero 2022(p),Marzo 2022(p),Abril 2022(p),Mayo 2022(p),Junio 2022(p),Julio 2022(p),Agosto 2022(p),Septiembre 2022(p),Octubre 2022(p),Noviembre 2022(p),Diciembre 2022(p),Enero 2023(p),Febrero 2023(p),Marzo 2023(p),Abril 2023(p),Mayo 2023(p),Junio 2023(p),Julio 2023(p),Agosto 2023(p),Septiembre 2023(p),Octubre 2023(p),Noviembre 2023(p),Diciembre 2023(p),Enero 2024(p),Febrero 2024(p),Marzo 2024(p),Abril 2024(p),Mayo 2024(p),Junio 2024(p),Julio 2024(p),Agosto 2024(p),Septiembre 2024(p),Octubre 2024(p),Noviembre 2024(p),Diciembre 2024(p),Enero 2025(p),Febrero 2025(p),Marzo 2025(p)
Rusia Federación De,,,,,,,,,,,,35.004,,,35.028,,,,,,,,,,,,,,0.003,,,,,,,,,,8.674,,,,,11.0,,,,0.001,,0.626,,21.936,19.671,20.056,19.699,19.562,,19.812,20.261,,,19.729,,,18.0,18.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,307.475,,,16.0,,16.0,,,,,,,,,,72.1,,,18.06,,,0.0182,98.03253,22.133380000000002,39.2,40.0,58.8,297.99575,364.41681,,55.2,35.95,78.584,19.6,79.81102,77.10764,37.105,39.20729,78.4,51.6,19.60225,28.549,78.14449,58.8,,35.6,16.12,16.0,74.8,114.0,98.0,114.041,196.0,192.4,177.86,94.4,177.152,188.8,138.644,58.8,55.168,166.456,87.2,107.005,58.8,35.6,53.0,16.0,20.626,32.004,16.0,16.0,133.6,265.3,74.41705,137.2,211.77295999999998,94.368,156.57296,149.6,74.8,98.0,,110.368,51.568,31.968,32.0,69.31696000000001,48.0,55.2,1.254,32.0,128.2,51.6,33.863,95.936,71.2,85.936,115.568,95.968,31.978369999999998,,,,19.6,127.6,16.0,70.01312,31.978,16.0,16.0,37.94121,135.07618,119.54714,55.2,116.167,108.0,131.2,111.967,120.24,444.207,299.2,379.6,15.967,135.967,100.0,162.42222,151.967,100.0,31.934,197.49453,100.0,115.967,87.967,111.1722,135.967,221.03245,116.0,131.967,79.934,156.0,155.03234,142.591,147.967,16.0,146.523,48.0,132.0,136.058,132.0,200.008,112.0,16.0,132.0,20.938,,76.0,,112.0,80.0,136.0,,176.5,96.0,96.0,255.421,450.314,139.104,,76.0,,77.2,36.0,40.16,40.0,40.0,40.0,647.705,171.9,40.975,16.0,118.925,133.95,232.0,80.0,16.077,20.0,60.426089999999995,142.78976999999998,,94.925,64.975,36.0,214.2,94.0,195.05336,121.6,120.0,95.2,151.967,6.5243,293.886,175.89182,38.43439,15.967,96.0,52.0,40.0,20.0,11.27131,36.0,,20.0,92.0,31.936,67.55846000000001,,,,20.149,56.1276,170.0,15.967,,90.967,40.0,156.966,107.135,126.966,202.0,168.0,188.21472,79.966,51.936,125.50525,95.0195,44.975,132.862,16.0,84.0,,,80.0,48.0,56.0,16.0,16.0,76.941,142.50639,665.05611,426.12534000000005,407.35087,337.31408,326.36215000000004,167.85076999999998,199.91766,212.44062,103.00003,268.00674,,295.42296999999996,43.54,200.0,211.5335,361.27781,70.51147,441.95648,117.50713,235.02908,173.50551000000002,258.52988,144.01004999999998,23.50603,,,,,,,,,,167.904,,,,,24.5861,24.57866,68.61765,48.204629999999995,,49.07916,46.54884,24.5507,24.57662,24.562549999999998,
"Salomón, Islas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.0,,,132.0
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Elena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa Lucia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72,,,,33895.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34206.574,,,,,,31645.408,,,,,,,27389.176,,,,,,28895.528,,29148.772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Senegal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.795,,120.0,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6100.0,,,,,,,,0.0445,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.8,,504.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,,16.0,,,,16.0,,16.0,,,,,,32.0,,,,16.0,,16.0,,,,,,,,16.0,,,,,,,,16.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,16.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,20.0,37.984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,,,,,,,,,,,,,,,,,,,,,,,,,48.6,,6.9,,,8.125,,0.079,0.285,37.079,75.147,1.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34375,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapur,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039,,,,21.5,,,,,,,,,,,,,3.372,,,,,,,,,,,,,,,,,,,,,,,0.002,,,,,,,,,,,,,,,,,,,,,,0.043,,,,,,,,99.216,100.2075,80.9295,,,,0.044,13.157,,,0.072,,0.121,,,10.392,0.078,,,0.124,1.222,16.118,0.446,0.04485,1.501,0.095,0.02,0.037,,,,,0.068,0.092,,1.0994000000000002,,,,,,,,,0.052,0.252,,0.037,0.043,0.065,,0.016,0.052,0.041,0.012,,,0.053,0.038,0.06,,0.022,,,0.099,4.154,0.068,,0.058,,0.023,45.173,55.755,,0.08,25.079,30.183,0.03,20.181,0.614,0.464,0.09,,0.035,,0.005,15.051,20.702150000000003,0.616,0.062,0.18272,0.04984,0.27876999999999996,0.37392000000000003,0.1355,0.216,0.053,,0.071,0.0045,0.00029,0.05,0.024,,,0.6075,,1.2671,0.324,0.767,15.966719999999999,,0.39886,13.0,,0.721,,10.0,,0.55,36641.308,0.05,0.05,16.0,59128.0,70508.108,,0.507,,,,,,,,,35621.63,5.0,59.775,,,18.0,49.775,24.975,10.0,,36005.355,35894.939,,34924.979,34472.636,10.0,30016.57,,34113.562,10.587,35039.189,,35609.002,10.0,,36.967,,10.15,214.77804,39.05154,,252.8425,,10.0,31.22584,191.42442000000003,7.0,,25.968,186.24169,0.5327999999999999,88.23031,0.488,10.0,,,,9.0,85.32336,,10.0,,10.0,10.5,27.6,26.0,24.5,30.0,20.0,13.0,,10.0,,19.0,,10.5,10.0,49.6,122.34,,17.0,10.0,28.0,,20.0,10.0,31.7,10.0,31538.18,19.5,10.0,30.0,,21.0,11.9745,25.25,10.0,19.0,,10.0,,10.0,20.0,10.0,10.0,19.1,44.0,,0.115,10.0,30.0,,10.0,5.6,10.0,10.0,,,91.47595,5.0,73.18263,34.18516,,10.0,,,3.0,,14.78,,,4.84306
Siria. Republica Árabe De,,,,,,36.0,35.74,,18.0,,18.0,17.5,35.0,,,,,,,,17.5,,,71.5,35.99,53.48,18.0,54.0,13.5,,,,,,,,,,,13.5,31.0,108.0,35.49,36.0,71.98,,,36.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.445,,,21.68,,23.556,,,,13.275,,,,,,,,,,,,,,,,,,,16.848,,,,,,,,,,,,,,,,,,19.09,,,,4354.0,1287.1,,,,,,,23.5,,,,7.06564,,,,,,,21.02458,,41.83365,,,,,,,7.05329,,1.0878299999999999,8.00634,,,,,,7.06461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.605,,,,,,,,,,,556.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,0.05,,21.7,,,,,,,,0.055,,,,21.7,,0.1,21.7,,21.7,21.7,,21.7,,43.5,,0.1,,,0.1,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudáfrica. Republica De,,,,,15.6,,,,,,,,,8.0,,,,,,,,,12.0,,,,,,,,,,3.0,288.0,,,,,,,,400.0,,,15.567,,,,,,,,,,0.115,,16.0,,,,,,10.0,15.6,,,,,31.134,,,,15.6,,,,,,,,,,,,,,,,,15.6,,,,16.0,15.6,,,,,,,,,,,0.194,4.508,,,,,,,16.0,,,,,,,,,,,16.0,12.0,16.0,0.00045,16.0,,39.17,78.16,,31.4177,,32.0,,16.0,16.28,37.25366,,,0.032,16.0,,0.093,,16.0,,,16.0,,0.021,,,110.1,,,15.968,,32.0,,16.0,,16.0,,,16.0,,16.0,16.0,16.688,16.0,40.0,63.968,31.968,16.0,16.0,,16.0,,16.0,16.0,16.0,32.0,,166.0,107.122,16.0,16.0,0.122,32.0,,17.0,16.0,,80.0,32.0,16.0,16.0,10.1,15.967,44.30917,16.0,15.967,15.967,0.877,16.0,,15.967,16.0,16.0,0.16,266.0,0.0545,12.0,16.0,,,16.0,16.0,53.87,56.79,53.104,1696.873,16.0,16.0,16.0,10.0,16.0,,16.2,,32.0,,44.96,16.3271,3.0,16.0,,8.0,16.0,32.0,32.0,16.0,39.600300000000004,46.7,15.967,19.568,19.502,25.541,37.0,37.597,24.5773,,23.772,15.967,,,39.287,72.277,0.02,60.937,67.18944,24.645,15.966719999999999,43.538,87.885,119.32521000000001,27.3137,65.33347,55.397,,122.10513,23.4745,56.40272,23.3529,95.89,56.364,143.25635,48.584,,111.36460000000001,,32.11192,31.967,48.0,16.0,,31.966720000000002,,16.08,2.0,32.24372,45.91944,4.33719,15.966719999999999,17.8,31.967,16.0,23.72962,,26.34978,0.088,20.466720000000002,,,,58.17972,15.966719999999999,0.036,1.34382,,16.0,63.788669999999996,0.081,68.26672,60.72872,41.0,58.00526,16.0,20.1,39.86672,47.46193,,15.967,12.91396,61.856480000000005,134.734,23.711,23.731939999999998,70.37455,,,180.0,69.87,62.436,115.05,91.2,,56.0,85.6,15.768799999999999,134.62920000000003,361.88,61.53799,84.712,37.02695,152.19961999999998,136.15932,22.5,55.192209999999996,173.6,394.22005,302.4,21.3,,55.8663,24.100099999999998,83.8232,48.25,221.15,294.35,72.0188,88.818,122.634,123.64134,107.622,126.47116,110.00991,119.092,93.66841000000001,288.0344,40.21672,92.20000999999999,334.30847,27.784,152.91072,24.295,221.45510000000002,136.0,,,167.413,24.25,16.1663,271.05993,90.0,94.62303,420.12,356.00523,241.53670000000002,130.516,47.56,138.84425,347.66970000000003,96.0,212.172,26.6
Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046,,,,,,,,,0.075,,0.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suecia,0.68,,,,,,,0.16,,0.35,0.507,0.319,,0.22,,,,,0.08,,,0.08,0.081,,,,0.24,,0.64,,,0.302,0.067,0.727,0.03,19.0,,,,,,,,70.889,,0.15,0.2,26.81,,20.0,0.355,0.23,,0.178,,19.0,0.045,,,0.102,0.043,,,2.436,0.104,,,,,17.0,17.0,,17.08,,,,,,,0.108,,18.0,,22.0,,,0.068,0.508,,0.235,,,15.0,0.3,20.849,13.5,6.081,0.323,8.612,,14.473,0.06,,19.82,,39.345,0.08,25.284,15.0,13.5,0.18,25.284,20.235,24.949,17.0,,49.92,,,42.604,,,25.305,17.0,,0.088,20.317040000000002,,,0.119,19.25,18.0,,20.0,10.96,36.018,0.2,18.0,0.108,,19.7,,0.274,51.673,,0.213,0.145,146.11204999999998,,11.85,6.654100000000001,,,,1624.28,0.09029999999999999,232.657,213.528,15.042,8.204,,0.111,,16.992,0.095,15.08357,15.289,14.5,,14.5,0.239,26.138,0.0115,,,,109.53648,14.5,0.188,14.5,58.82,46.088699999999996,82.63905,14.5,,83.98264,63.120239999999995,14.52005,52.20897,20.057959999999998,14.58997,34.251239999999996,22.9911,74.01572,45.262910000000005,23.158990000000003,41.058,23.4584,13.75,16.15346,0.02,18.579,29.4,,,0.042,31.61789,10.531469999999999,0.088,0.04617,30.5,17.85051,10.6387,10.658,20.04978,0.3384,10.725,,,10.5,0.372,10.544,,3.23484,39.76985,30.8955,2.954,,10.5,7.0,0.12962,10.500309999999999,20.077,38.00016,10.5,0.9535800000000001,30.94649,0.9579500000000001,23.406419999999997,55.517199999999995,0.012,7.9645,24.149540000000002,0.03585,0.104,46.37236,40.173,21.92407,19.90658,0.05507,23.101860000000002,0.75025,0.0055,10.61777,20.02691,38.939,13.720229999999999,,31.574,0.03704,10.92379,21.461509999999997,10.6927,0.292,11.5,21.0,6.6485,51.66574,0.12007999999999999,20.0,31.1,20.168200000000002,10.62517,40.237989999999996,,12.630889999999999,,10.5,40.1209,20.7,0.36336,42.65,12.26592,0.13155,36.99764,0.021,17.57908,12.0,0.11491,,10.05328,,1.101,10.0,3.37945,1.26921,14.070170000000001,0.10479999999999999,4.03147,14.14396,,0.7215,0.03325,28.007,0.545,,17.3433,0.08285,17.140700000000002,10.10978,15.06509,0.8989,0.2692,15.0,0.22003999999999999,39.15,0.018920000000000003,,24.2,1.1518,0.5165,19.7,17.73857,0.09409000000000001,22.795,0.7096,1.26,15.626,0.041,,0.8222,20.1,0.6586000000000001,0.07371,,22.1,0.2717,0.8892,0.04388,,,,,17.3,0.032,8.39758,16.9,0.46801,,,25.77725,,0.914,59.631,,12.09495,0.03983,18.0655,20.4294,28.60115,0.289,0.7205,12.3416,17.85,0.678,,16.1,,25.293110000000002,16.65412,,17.1405,,,,16.2,,,18.4,,0.03744,0.42952999999999997,22.2,,5.77017,,,,,,,,0.03448,0.044219999999999995,18.11951,,,12.409500000000001,
